MMSI,Name,category,scene,timestamp_utc,sequence_index,observation_count,ais_lat,ais_lon,kalman_lat,kalman_lon,sog,cog,kalman_est_sog,kalman_est_cog,trajectory_point_source
525015383,KM DHARMA FERRY 3,Passenger,S1A_IW_GRDH_1SDV_20260201T214348_20260201T214413_063031_07E8E6_AD4A,2026-02-01T21:43:48.000Z,1,2,-3.22758546,118.45905304,-3.22758546,118.45905304,6.225961,257.201291,6.225961,257.201291,kalman_est_lat_lon_from_AIS_position_updates
525015383,KM DHARMA FERRY 3,Passenger,S1A_IW_GRDH_1SDV_20260313T102640_20260313T102705_063607_07FEA8_C2FA,2026-03-13T10:26:40.000Z,2,2,-3.25363626,118.34506989,-3.25363626,118.34506989,3.015750,257.384982,3.135539,77.142698,kalman_est_lat_lon_from_AIS_position_updates
525015601,KMP.KAMBANIRU,Passenger,S1A_IW_GRDH_1SDV_20260215T212719_20260215T212744_063235_07F079_33A1,2026-02-15T21:27:19.000Z,1,1,-5.36138328,122.90164948,-5.36138328,122.90164948,,0.000000,,,kalman_est_lat_lon_from_AIS_position_updates
525015603,KMP KUALA BATE II,Passenger,S1A_IW_GRDH_1SDV_20260206T110749_20260206T110817_063097_07EB59_3D22,2026-02-06T11:07:49.000Z,1,3,-3.92967764,107.43427277,-3.92967764,107.43427277,3.376834,307.077723,3.376834,307.077723,kalman_est_lat_lon_from_AIS_position_updates
525015603,KMP KUALA BATE II,Passenger,S1A_IW_GRDH_1SDV_20260218T110749_20260218T110817_063272_07F1E4_7B1A,2026-02-18T11:07:49.000Z,2,3,-3.93173273,107.43495941,-3.93173083,107.43495597,2.461653,287.751111,1.502219,137.505855,kalman_est_lat_lon_from_AIS_position_updates
525015603,KMP KUALA BATE II,Passenger,S1A_IW_GRDH_1SDV_20260307T111609_20260307T111634_063520_07FB52_ECF9,2026-03-07T11:16:09.000Z,3,3,-4.12146395,106.70162201,-4.12146755,106.70162449,5.694521,149.641073,0.484152,204.788732,kalman_est_lat_lon_from_AIS_position_updates
525015668,KM DHARMA RUCITRA VI,Cargo,S1A_IW_GRDH_1SDV_20260216T220839_20260216T220904_063250_07F107_CAF8,2026-02-16T22:08:39.000Z,1,2,-4.96,112.98999786,-4.96,112.98999786,9.680739,7.101807,9.680739,7.101807,kalman_est_lat_lon_from_AIS_position_updates
525015668,KM DHARMA RUCITRA VI,Cargo,S1A_IW_GRDH_1SDV_20260304T105031_20260304T105057_063476_07F9B1_4C2C,2026-03-04T10:50:31.000Z,2,2,-6.41,112.83000183,-6.40999412,112.83000261,8.489969,8.081683,3.937901,186.331703,kalman_est_lat_lon_from_AIS_position_updates
525015778,SERASI V,Cargo,S1A_IW_GRDH_1SDV_20260307T111519_20260307T111544_063520_07FB52_E555,2026-03-07T11:15:19.000Z,1,1,-6.03,106.91000366,-6.03,106.91000366,0,0,0,0,kalman_est_lat_lon_from_AIS_position_updates
525015831,KM.SENTOSA 205,Cargo,S1A_IW_GRDH_1SDV_20260207T223330_20260207T223355_063119_07EC28_B5F7,2026-02-07T22:33:30.000Z,1,1,-5.81,106.80000305,-5.81,106.80000305,7.828062,355.62619,7.828062,355.62619,kalman_est_lat_lon_from_AIS_position_updates
525015837,KM.TBI JAYA,Cargo,S1A_IW_GRDH_1SDV_20260207T223240_20260207T223305_063119_07EC28_5010,2026-02-07T22:32:40.000Z,1,2,-2.08,106.33999634,-2.08,106.33999634,0.300203,0,0.300203,0,kalman_est_lat_lon_from_AIS_position_updates
525015837,KM.TBI JAYA,Cargo,S1A_IW_GRDH_1SDV_20260211T111609_20260211T111634_063170_07EE07_1F39,2026-02-11T11:16:09.000Z,2,2,-2.07,106.25,-2.06999958,106.25000019,0,0,0.244407,204.020048,kalman_est_lat_lon_from_AIS_position_updates
525015879,DHARMA FERRY VI,Passenger,S1A_IW_GRDH_1SDV_20260204T220840_20260204T220905_063075_07EA7C_53F4,2026-02-04T22:08:40.000Z,1,2,-5.2051514,111.99806213,-5.2051514,111.99806213,12.131039,198.646560,12.131039,198.64656,kalman_est_lat_lon_from_AIS_position_updates
525015879,DHARMA FERRY VI,Passenger,S1A_IW_GRDH_1SDV_20260221T221631_20260221T221656_063323_07F3D5_5B26,2026-02-21T22:16:31.000Z,2,2,-3.55,111.62999725,-3.55000498,111.62999745,14.617638,160.859495,5.325236,50.541027,kalman_est_lat_lon_from_AIS_position_updates
525015971,ADINDA DIZA,Cargo,S1A_IW_GRDH_1SDV_20260314T215042_20260314T215107_063629_07FF74_4C2E,2026-03-14T21:50:42.000Z,1,1,0.5,117.65000153,0.5,117.65000153,0,0,0,0,kalman_est_lat_lon_from_AIS_position_updates
525016148,MV ALFA TRANS SATU,Cargo,S1A_IW_GRDH_1SDV_20260201T214413_20260201T214438_063031_07E8E6_4D01,2026-02-01T21:44:13.000Z,1,1,-5.97,118.02999878,-5.97,118.02999878,7.037893,81.844060,7.037893,81.84406,kalman_est_lat_lon_from_AIS_position_updates
525016187,SEWINDU,Passenger,S1A_IW_GRDH_1SDV_20260207T223240_20260207T223305_063119_07EC28_5010,2026-02-07T22:32:40.000Z,1,1,-2.11884824,106.1838913,-2.11884824,106.1838913,0.020599,269.999994,0.020599,269.999994,kalman_est_lat_lon_from_AIS_position_updates
525016285,LOBSTER,Passenger,S1A_IW_GRDH_1SDV_20260206T092831_20260206T092856_063096_07EB4D_CC70,2026-02-06T09:28:31.000Z,1,4,-4.30669933,134.31232452,-4.30669933,134.31232452,3.335656,318.746270,3.335656,318.74627,kalman_est_lat_lon_from_AIS_position_updates
525016285,LOBSTER,Passenger,S1A_IW_GRDH_1SDV_20260214T204639_20260214T204704_063220_07EFEA_2B7C,2026-02-14T20:46:39.000Z,2,4,-4.35051929,133.64009857,-4.35051974,133.64009112,7.284213,245.311035,2.883596,200.370181,kalman_est_lat_lon_from_AIS_position_updates
525016285,LOBSTER,Passenger,S1A_IW_GRDH_1SDV_20260218T092801_20260218T092830_063271_07F1D8_845F,2026-02-18T09:28:01.000Z,3,4,-6.40060131,134.04006958,-6.40061611,134.04006846,6.166672,169.474928,2.216086,138.839814,kalman_est_lat_lon_from_AIS_position_updates
525016285,LOBSTER,Passenger,S1A_IW_GRDH_1SDV_20260314T092801_20260314T092830_063621_07FF2B_5828,2026-03-14T09:28:01.000Z,4,4,-6.39582473,134.03011322,-6.39582473,134.03011322,4.653847,170.372573,1.095633,292.419068,kalman_est_lat_lon_from_AIS_position_updates
525016346,KM.ARMADA CONTENER 8,Cargo,S1A_IW_GRDH_1SDV_20260303T223329_20260303T223354_063469_07F964_12E5,2026-03-03T22:33:29.000Z,1,1,-5.51,106.91000366,-5.51,106.91000366,5.974791,191.53918,5.974791,191.53918,kalman_est_lat_lon_from_AIS_position_updates
525016503,KM.SEKAR PERMATA,Cargo,S1A_IW_GRDH_1SDV_20260204T112500_20260204T112525_063068_07EA39_2F11,2026-02-04T11:25:00.000Z,1,3,-0.31,104.08999634,-0.31,104.08999634,4.951127,165.961188,4.951127,165.961188,kalman_est_lat_lon_from_AIS_position_updates
525016503,KM.SEKAR PERMATA,Cargo,S1A_IW_GRDH_1SDV_20260211T111519_20260211T111544_063170_07EE07_F4C7,2026-02-11T11:15:19.000Z,2,3,-5.74,106.76000214,-5.73999363,106.76000001,6.711728,349.741623,2.814679,1.514192,kalman_est_lat_lon_from_AIS_position_updates
525016503,KM.SEKAR PERMATA,Cargo,S1A_IW_GRDH_1SDV_20260216T112459_20260216T112524_063243_07F0C2_ED90,2026-02-16T11:24:59.000Z,3,3,0.3,104.18000031,0.30000713,104.18000936,7.594597,18.434881,4.440777,341.772405,kalman_est_lat_lon_from_AIS_position_updates
525016550,TANTO PERMAI,Cargo,S1A_IW_GRDH_1SDV_20260203T090444_20260203T090512_063052_07E9AC_B725,2026-02-03T09:04:44.000Z,1,1,-1.74,138.71000671,-1.74,138.71000671,2.684574,296.570000,2.684574,296.57,kalman_est_lat_lon_from_AIS_position_updates
525016556,KM SALILA,Fishing,S1A_IW_GRDH_1SDV_20260217T102511_20260217T102540_063257_07F153_BC42,2026-02-17T10:25:11.000Z,1,1,-8.51,119.86000061,-8.51,119.86000061,0,0,0,0,kalman_est_lat_lon_from_AIS_position_updates
525016584,MV. TANTO JAYA,Cargo,S1A_IW_GRDH_1SDV_20260201T214323_20260201T214348_063031_07E8E6_F802,2026-02-01T21:43:23.000Z,1,1,-2.01,118.95999908,-2.01,118.95999908,14.508047,204.430119,14.508047,204.430119,kalman_est_lat_lon_from_AIS_position_updates
525016705,KM.SABUK NUSANTARA32,Passenger,S1A_IW_GRDH_1SDV_20260213T092003_20260213T092032_063198_07EF1E_DE17,2026-02-13T09:20:03.000Z,1,1,-4.31286166,134.32468414,-4.31286166,134.32468414,3.991992,307.042941,3.991992,307.042941,kalman_est_lat_lon_from_AIS_position_updates
525016724,KMP KUNDUR,Passenger,S1A_IW_GRDH_1SDV_20260205T224825_20260205T224850_063090_07EB0F_2593,2026-02-05T22:48:25.000Z,1,4,1.37933757,104.36153412,1.37933757,104.36153412,6.245393,203.224357,6.245393,203.224357,kalman_est_lat_lon_from_AIS_position_updates
525016724,KMP KUNDUR,Passenger,S1A_IW_GRDH_1SDV_20260211T111724_20260211T111749_063170_07EE07_12F2,2026-02-11T11:17:24.000Z,2,4,0.36426299,104.20154572,0.36427153,104.20155679,14.701299,42.953974,8.372004,35.691597,kalman_est_lat_lon_from_AIS_position_updates
525016724,KMP KUNDUR,Passenger,S1A_IW_GRDH_1SDV_20260216T112459_20260216T112524_063243_07F0C2_ED90,2026-02-16T11:24:59.000Z,3,4,1.04089733,104.23828125,1.04092155,104.23829343,7.763640,14.921305,4.149143,229.096555,kalman_est_lat_lon_from_AIS_position_updates
525016724,KMP KUNDUR,Passenger,S1A_IW_GRDH_1SDV_20260312T112459_20260312T112524_063593_07FE1B_AAE9,2026-03-12T11:24:59.000Z,4,4,-1.29970847,104.36153412,-1.29971363,104.3615368,8.511950,359.306362,4.294342,35.745774,kalman_est_lat_lon_from_AIS_position_updates
525018023,KMP.TARUSI,Passenger,S1A_IW_GRDH_1SDV_20260203T212540_20260203T212605_063060_07E9F3_77A5,2026-02-03T21:25:40.000Z,1,1,2.27734659,125.13324738,2.27734659,125.13324738,11.924862,158.307307,11.924862,158.307307,kalman_est_lat_lon_from_AIS_position_updates
525018171,TMS GLORY,Cargo,S1A_IW_GRDH_1SDV_20260204T112345_20260204T112410_063068_07EA39_8D09,2026-02-04T11:23:45.000Z,1,2,-5.48,105.29000092,-5.48,105.29000092,0.000000,0.000000,0,0,kalman_est_lat_lon_from_AIS_position_updates
525018171,TMS GLORY,Cargo,S1A_IW_GRDH_1SDV_20260303T223329_20260303T223354_063469_07F964_12E5,2026-03-03T22:33:29.000Z,2,2,-5.83,106.26999664,-5.82999996,106.26998955,10.751416,269.990858,4.96553,269.601187,kalman_est_lat_lon_from_AIS_position_updates
525018455,KMP TRIMAS LAILA,Passenger,S1A_IW_GRDH_1SDV_20260203T104157_20260203T104226_063053_07E9B4_C014,2026-02-03T10:41:57.000Z,1,1,-7.71031122,114.38518524,-7.71031122,114.38518524,12.237096,249.464699,12.237096,249.464699,kalman_est_lat_lon_from_AIS_position_updates
525019255,MV MEGAH PASIFIC,Cargo,S1A_IW_GRDH_1SDV_20260202T114225_20260202T114250_063040_07E931_5E3F,2026-02-02T11:42:25.000Z,1,1,3.87,98.81999969,3.87,98.81999969,1.797036,270.001012,1.797036,270.001012,kalman_est_lat_lon_from_AIS_position_updates
525019319,KMP.BELANAK,Passenger,S1A_IW_GRDH_1SDV_20260223T111609_20260223T111634_063345_07F4B1_8C99,2026-02-23T11:16:09.000Z,1,1,-2.114045,105.04165649,-2.114045,105.04165649,7.721656,311.319062,7.721656,311.319062,kalman_est_lat_lon_from_AIS_position_updates
525019363,MV SEGORO MAS,Cargo,S1A_IW_GRDH_1SDV_20260203T212655_20260203T212720_063060_07E9F3_4B9D,2026-02-03T21:26:55.000Z,1,1,-2.34,122.73000336,-2.34,122.73000336,7.828263,175.607767,7.828263,175.607767,kalman_est_lat_lon_from_AIS_position_updates
525019381,MV TASIK MAS,Cargo,S1A_IW_GRDH_1SDV_20260201T214258_20260201T214323_063031_07E8E6_6469,2026-02-01T21:42:58.000Z,1,1,-0.66,119.52999878,-0.66,119.52999878,1.200988,90.000115,1.200988,90.000115,kalman_est_lat_lon_from_AIS_position_updates
525019404,KMP BNR II,Passenger,S1A_IW_GRDH_1SDV_20260307T111519_20260307T111544_063520_07FB52_E555,2026-03-07T11:15:19.000Z,1,1,-6.75564681,106.08226776,-6.75564681,106.08226776,9.829781,260.763474,9.829781,260.763474,kalman_est_lat_lon_from_AIS_position_updates
525019434,KMP MERAK          0,Passenger,S1A_IW_GRDH_1SDV_20260212T101825_20260212T101850_063184_07EE91_7FEA,2026-02-12T10:18:25.000Z,1,1,-5.5,119.30000305,-5.5,119.30000305,6.004054,0,6.004054,0,kalman_est_lat_lon_from_AIS_position_updates
525019527,MV.KALI MAS,Cargo,S1A_IW_GRDH_1SDV_20260205T102705_20260205T102717_063082_07EACD_A360,2026-02-05T10:27:05.000Z,1,1,-1.52,118.90000153,-1.52,118.90000153,11.109803,218.403409,11.109803,218.403409,kalman_est_lat_lon_from_AIS_position_updates
525019593,KM FAJAR BAHARI II,Cargo,S1A_IW_GRDH_1SDV_20260207T223305_20260207T223330_063119_07EC28_AC9D,2026-02-07T22:33:05.000Z,1,1,-3.19,107.29000092,-3.19,107.29000092,7.204865,180,7.204865,180,kalman_est_lat_lon_from_AIS_position_updates
525020309,SOKKA,Cargo,S1A_IW_GRDH_1SDV_20260207T223330_20260207T223355_063119_07EC28_B5F7,2026-02-07T22:33:30.000Z,1,1,-5.31,106.94999695,-5.31,106.94999695,4.245093,8.091299,4.245093,8.091299,kalman_est_lat_lon_from_AIS_position_updates
525020374,KM STB 03,Cargo,S1A_IW_GRDH_1SDV_20260211T111519_20260211T111544_063170_07EE07_F4C7,2026-02-11T11:15:19.000Z,1,1,-5.95,106.81999969,-5.95,106.81999969,6.033686,5.681244,6.033686,5.681244,kalman_est_lat_lon_from_AIS_position_updates
525020394,MV.GAIVOTA,Cargo,S1A_IW_GRDH_1SDV_20260307T111609_20260307T111634_063520_07FB52_ECF9,2026-03-07T11:16:09.000Z,1,1,-2.04,106.27999878,-2.04,106.27999878,0,0,0,0,kalman_est_lat_lon_from_AIS_position_updates
525021058,PERKASA PRIMA 88,Cargo,S1A_IW_GRDH_1SDV_20260204T220840_20260204T220905_063075_07EA7C_53F4,2026-02-04T22:08:40.000Z,1,1,-4.6,113.59999847,-4.6,113.59999847,5.518780,77.436300,5.51878,77.4363,kalman_est_lat_lon_from_AIS_position_updates
525021128,KM.PANTOKRATOR,Cargo,S1A_IW_GRDH_1SDV_20260201T214348_20260201T214413_063031_07E8E6_AD4A,2026-02-01T21:43:48.000Z,1,1,-3.59,118.86000061,-3.59,118.86000061,12.534872,163.332463,12.534872,163.332463,kalman_est_lat_lon_from_AIS_position_updates
525021130,KMP.GAMBOLO,Passenger,S1A_IW_GRDH_1SDV_20260202T114041_20260202T114110_063039_07E931_197F,2026-02-02T11:40:41.000Z,1,1,-1.85636458,100.25642395,-1.85636458,100.25642395,8.122797,177.965040,8.122797,177.96504,kalman_est_lat_lon_from_AIS_position_updates
525021421,KM.AMARISA,Passenger,S1A_IW_GRDH_1SDV_20260207T223355_20260207T223422_063119_07EC28_536D,2026-02-07T22:33:55.000Z,1,1,-6.70041154,105.99437714,-6.70041154,105.99437714,8.551905,74.740954,8.551905,74.740954,kalman_est_lat_lon_from_AIS_position_updates
525022357,MV SURPLUS,Cargo,S1A_IW_GRDH_1SDV_20260204T220930_20260204T220955_063075_07EA7C_48A7,2026-02-04T22:09:30.000Z,1,1,-7.7,113.23999786,-7.7,113.23999786,0.000000,0.000000,0,0,kalman_est_lat_lon_from_AIS_position_updates
525022436,KM.INNOVA,Cargo,S1A_IW_GRDH_1SDV_20260201T214413_20260201T214438_063031_07E8E6_4D01,2026-02-01T21:44:13.000Z,1,1,-5.36,119.30999756,-5.36,119.30999756,5.403649,180.000000,5.403649,180,kalman_est_lat_lon_from_AIS_position_updates
525023144,SMS MULAWARMAN,Passenger,S1A_IW_GRDH_1SDV_20260223T111519_20260223T111544_063345_07F4B1_92F4,2026-02-23T11:15:19.000Z,1,1,-6.70211643,105.94802856,-6.70211643,105.94802856,2.829945,86.684983,2.829945,86.684983,kalman_est_lat_lon_from_AIS_position_updates
525023222,KM.BAHTERA SUKSES,Cargo,S1A_IW_GRDH_1SDV_20260218T215157_20260218T215222_063279_07F220_ED26,2026-02-18T21:51:57.000Z,1,1,-3.31,116.54000092,-3.31,116.54000092,3.061311,191.29389,3.061311,191.29389,kalman_est_lat_lon_from_AIS_position_updates
525023328,KM BUANA EMAS,Cargo,S1A_IW_GRDH_1SDV_20260207T223305_20260207T223330_063119_07EC28_AC9D,2026-02-07T22:33:05.000Z,1,1,-4.23,106.87000275,-4.23,106.87000275,6.306033,1.360516,6.306033,1.360516,kalman_est_lat_lon_from_AIS_position_updates
525024295,SMS SAGITA,Passenger,S1A_IW_GRDH_1SDV_20260303T223354_20260303T223421_063469_07F964_1054,2026-03-03T22:33:54.000Z,1,1,-6.66699458,105.97137451,-6.66699458,105.97137451,0.028954,224.999980,0.028954,224.99998,kalman_est_lat_lon_from_AIS_position_updates
525025070,MERATUS PROJECT 1,Cargo,S1A_IW_GRDH_1SDV_20260208T091157_20260208T091226_063125_07EC69_85C8,2026-02-08T09:11:57.000Z,1,1,-4.93,136.6499939,-4.93,136.6499939,0.000000,0.000000,0,0,kalman_est_lat_lon_from_AIS_position_updates
525025074,MERATUS PALEMBANG,Cargo,S1A_IW_GRDH_1SDV_20260205T102512_20260205T102540_063082_07EACC_441F,2026-02-05T10:25:12.000Z,1,1,-8.95,120.23999786,-8.95,120.23999786,8.389450,278.218299,8.38945,278.218299,kalman_est_lat_lon_from_AIS_position_updates
525025082,MERATUS GORONTALO,Cargo,S1A_IW_GRDH_1SDV_20260201T214208_20260201T214233_063031_07E8E6_8878,2026-02-01T21:42:08.000Z,1,1,1.37,120.73000336,1.37,120.73000336,5.911653,246.031483,5.911653,246.031483,kalman_est_lat_lon_from_AIS_position_updates
525033642,BAHARI 27,Cargo,S1A_IW_GRDH_1SDV_20260218T110749_20260218T110817_063272_07F1E4_7B1A,2026-02-18T11:07:49.000Z,1,1,-3.55,107.34999847,-3.55,107.34999847,6.004054,0,6.004054,0,kalman_est_lat_lon_from_AIS_position_updates
525054321,KMP SAMANDAR,Passenger,S1A_IW_GRDH_1SDV_20260205T211030_20260205T211055_063089_07EB08_EB0A,2026-02-05T21:10:30.000Z,1,1,-3.49080406,128.37833405,-3.49080406,128.37833405,3.320532,292.591001,3.320532,292.591001,kalman_est_lat_lon_from_AIS_position_updates
525100000,KLM GHINAYAH,Fishing,S1A_IW_GRDH_1SDV_20260208T213541_20260208T213606_063133_07ECB4_51CC,2026-02-08T21:35:41.000Z,1,5,-5.1,119.40000153,-5.1,119.40000153,0,0,0,0,kalman_est_lat_lon_from_AIS_position_updates
525100000,KLM GHINAYAH,Fishing,S1A_IW_GRDH_1SDV_20260218T092801_20260218T092830_063271_07F1D8_845F,2026-02-18T09:28:01.000Z,2,5,-5.1,119.40000153,-5.1,119.40000153,0,0,0,0,kalman_est_lat_lon_from_AIS_position_updates
525100000,KLM GHINAYAH,Fishing,S1A_IW_GRDH_1SDV_20260219T205511_20260219T205536_063293_07F2AC_3ED7,2026-02-19T20:55:11.000Z,3,5,-5.1,119.40000153,-5.1,119.40000153,0,0,0,0,kalman_est_lat_lon_from_AIS_position_updates
525100000,KLM GHINAYAH,Fishing,S1A_IW_GRDH_1SDV_20260302T215107_20260302T215132_063454_07F8CE_E5BD,2026-03-02T21:51:07.000Z,4,5,-5.1,119.40000153,-5.1,119.40000153,0,0,0,0,kalman_est_lat_lon_from_AIS_position_updates
525100000,KLM GHINAYAH,Fishing,S1A_IW_GRDH_1SDV_20260308T101800_20260308T101825_063534_07FBDD_64BC,2026-03-08T10:18:00.000Z,5,5,-5.1,119.40000153,-5.1,119.40000153,0,0,0,0,kalman_est_lat_lon_from_AIS_position_updates
525100020,HTS 30,Cargo,S1A_IW_GRDH_1SDV_20260218T110749_20260218T110817_063272_07F1E4_7B1A,2026-02-18T11:07:49.000Z,1,1,-3.49,107.34999847,-3.49,107.34999847,6.712315,349.71436,6.712315,349.71436,kalman_est_lat_lon_from_AIS_position_updates
525100038,KM. BIMA PUTRA,Fishing,S1A_IW_GRDH_1SDV_20260218T215042_20260218T215107_063279_07F220_3D7B,2026-02-18T21:50:42.000Z,1,2,0.79,117.83999634,0.79,117.83999634,0.000000,0.000000,0,0,kalman_est_lat_lon_from_AIS_position_updates
525100038,KM. BIMA PUTRA,Fishing,S1A_IW_GRDH_1SDV_20260225T214321_20260225T214346_063381_07F60D_CA72,2026-02-25T21:43:21.000Z,2,2,-1.7331722,118.46969604,-1.73317207,118.46969604,0.930071,155.500000,1.790145,165.587003,kalman_est_lat_lon_from_AIS_position_updates
525100085,KM. MILA UTAMA,Cargo,S1A_IW_GRDH_1SDV_20260208T213656_20260208T213721_063133_07ECB4_AD24,2026-02-08T21:36:56.000Z,1,1,-8.32,119.51000214,-8.32,119.51000214,20.871593,94.976040,20.871593,94.97604,kalman_est_lat_lon_from_AIS_position_updates
525100148,MV.GOLDEN DESTINY,Cargo,S1A_IW_GRDH_1SDV_20260204T220955_20260204T221019_063075_07EA7C_714B,2026-02-04T22:09:55.000Z,1,1,-8.3,111.33999634,-8.3,111.33999634,0.000000,0.000000,0,0,kalman_est_lat_lon_from_AIS_position_updates
525100173,MELLINDA,Cargo,S1A_IW_GRDH_1SDV_20260207T223330_20260207T223355_063119_07EC28_B5F7,2026-02-07T22:33:30.000Z,1,1,-5.67,105.93000031,-5.67,105.93000031,4.369332,15.868869,4.369332,15.868869,kalman_est_lat_lon_from_AIS_position_updates
525100268,MANALAGI SAMBA,Cargo,S1A_IW_GRDH_1SDV_20260203T212655_20260203T212720_063060_07E9F3_4B9D,2026-02-03T21:26:55.000Z,1,1,-2.75,122.56999969,-2.75,122.56999969,8.529416,140.745208,8.529416,140.745208,kalman_est_lat_lon_from_AIS_position_updates
525100294,SPIL HANA,Cargo,S1A_IW_GRDH_1SDV_20260202T204640_20260202T204705_063045_07E96C_E634,2026-02-02T20:46:40.000Z,1,1,-5.24,134.30999756,-5.24,134.30999756,8.370511,90.006393,8.370511,90.006393,kalman_est_lat_lon_from_AIS_position_updates
525100317,MARITINDO PERKASA 2,Cargo,S1A_IW_GRDH_1SDV_20260205T211005_20260205T211030_063089_07EB08_04D0,2026-02-05T21:10:05.000Z,1,1,-1.03,128.47999573,-1.03,128.47999573,2.701824,180.000000,2.701824,180,kalman_est_lat_lon_from_AIS_position_updates
525100354,KMP.JALUR NUSA,Passenger,S1A_IW_GRDH_1SDV_20260211T220103_20260211T220128_063177_07EE44_FC78,2026-02-11T22:01:03.000Z,1,1,-7.57,114.08000183,-7.57,114.08000183,12.531674,115.556257,12.531674,115.556257,kalman_est_lat_lon_from_AIS_position_updates
525100392,SPIL HAPSRI,Cargo,S1A_IW_GRDH_1SDV_20260202T204730_20260202T204755_063045_07E96C_8B5B,2026-02-02T20:47:30.000Z,1,1,-8.63,132.05000305,-8.63,132.05000305,7.716283,269.990247,7.716283,269.990247,kalman_est_lat_lon_from_AIS_position_updates
525100417,KMP.LAKAAN,Passenger,S1A_IW_GRDH_1SDV_20260210T212101_20260210T212126_063162_07EDB8_1AD2,2026-02-10T21:21:01.000Z,1,1,-10.88017368,123.4331131,-10.88017368,123.4331131,6.495868,50.065203,6.495868,50.065203,kalman_est_lat_lon_from_AIS_position_updates
525100795,GARDA MARITIM II,Passenger,S1A_IW_GRDH_1SDV_20260302T215312_20260302T215340_063454_07F8CE_BD63,2026-03-02T21:53:12.000Z,1,1,-9.71853228,116.67446136,-9.71853228,116.67446136,0.000000,0.000000,0,0,kalman_est_lat_lon_from_AIS_position_updates
525100805,KMP.REINNA,Passenger,S1A_IW_GRDH_1SDV_20260211T111519_20260211T111544_063170_07EE07_F4C7,2026-02-11T11:15:19.000Z,1,1,-6.70279838,105.99300385,-6.70279838,105.99300385,14.843951,257.885482,14.843951,257.885482,kalman_est_lat_lon_from_AIS_position_updates
525100853,KMP.AGUNG WILIS 01,Passenger,S1A_IW_GRDH_1SDV_20260307T215922_20260307T215947_063527_07FB8F_1D9F,2026-03-07T21:59:22.000Z,1,1,-0.16616798,116.78089142,-0.16616798,116.78089142,1.268172,315.658520,1.268172,315.65852,kalman_est_lat_lon_from_AIS_position_updates
525100855,OCENNA175,Passenger,S1A_IW_GRDH_1SDV_20260211T111659_20260211T111724_063170_07EE07_CF45,2026-02-11T11:16:59.000Z,1,1,0.42777618,104.19536591,0.42777618,104.19536591,15.394905,80.675433,15.394905,80.675433,kalman_est_lat_lon_from_AIS_position_updates
525100864,PUTRI ANGGRENI 05,Passenger,S1A_IW_GRDH_1SDV_20260216T112524_20260216T112549_063243_07F0C2_14CA,2026-02-16T11:25:24.000Z,1,1,0.2434151,103.53755951,0.2434151,103.53755951,10.933177,333.579974,10.933177,333.579974,kalman_est_lat_lon_from_AIS_position_updates
525100882,KYOKUYO,Cargo,S1A_IW_GRDH_1SDV_20260218T215107_20260218T215132_063279_07F220_2CED,2026-02-18T21:51:07.000Z,1,1,-0.84,117.84999847,-0.84,117.84999847,5.129766,20.553289,5.129766,20.553289,kalman_est_lat_lon_from_AIS_position_updates
525100956,KMP.PERMATA LESTARI5,Passenger,S1A_IW_GRDH_1SDV_20260210T211741_20260210T211806_063162_07EDB8_4A98,2026-02-10T21:17:41.000Z,1,1,0.10334009,125.61904907,0.10334009,125.61904907,7.357344,264.049916,7.357344,264.049916,kalman_est_lat_lon_from_AIS_position_updates
525101003,SABUK NUSANTARA 60,Cargo,S1A_IW_GRDH_1SDV_20260206T092831_20260206T092856_063096_07EB4D_CC70,2026-02-06T09:28:31.000Z,1,1,-5.62,133.94999695,-5.62,133.94999695,7.773328,292.712142,7.773328,292.712142,kalman_est_lat_lon_from_AIS_position_updates
525101050,KENDHAGA NUSANTARA 1,Cargo,S1A_IW_GRDH_1SDV_20260203T212540_20260203T212605_063060_07E9F3_77A5,2026-02-03T21:25:40.000Z,1,1,1.75,125.30999756,1.75,125.30999756,1.200811,0,1.200811,0,kalman_est_lat_lon_from_AIS_position_updates
525101056,KN.BACAN,Passenger,S1A_IW_GRDH_1SDV_20260205T210940_20260205T211005_063089_07EB08_863A,2026-02-05T21:09:40.000Z,1,1,1.22179307,127.47127533,1.22179307,127.47127533,4.023276,339.615957,4.023276,339.615957,kalman_est_lat_lon_from_AIS_position_updates
525101073,KMP.ERANA,Passenger,S1A_IW_GRDH_1SDV_20260212T210239_20260212T210304_063191_07EED2_8A03,2026-02-12T21:02:39.000Z,1,1,-3.51684781,128.42262268,-3.51684781,128.42262268,3.192903,296.397020,3.192903,296.39702,kalman_est_lat_lon_from_AIS_position_updates
525101077,SABUK NUSANTARA 103,Passenger,S1A_IW_GRDH_1SDV_20260219T205511_20260219T205536_063293_07F2AC_3ED7,2026-02-19T20:55:11.000Z,1,1,-7.79637779,131.02535248,-7.79637779,131.02535248,0.817930,87.138526,0.81793,87.138526,kalman_est_lat_lon_from_AIS_position_updates
525101082,SABUK NUSANTARA 106,Passenger,S1A_IW_GRDH_1SDV_20260211T093648_20260211T093713_063169_07EDFC_6BAF,2026-02-11T09:36:48.000Z,1,1,-5.16172772,131.7363739,-5.16172772,131.7363739,7.951908,10.411779,7.951908,10.411779,kalman_est_lat_lon_from_AIS_position_updates
