scene,scene_time_utc,MMSI,Name,Ship_Type,gfw_shiptype,Center_latitude,Center_longitude,Sog,Cog,AIS_Latitude,AIS_Longitude,sar_ais_distance_km,sar_projected_distance_km,sar_kalman_est_distance_km,AIS_update_time_gap_hours,ais_position_time_gap_hours,kalman_dt_hours,kalman_pred_residual_m,kalman_mmsi_observation_count,patch_rgb_vv_actual_file,patch_rgb_vh_actual_file,source_file,candidate_type,score,rule,evidence,neighbor_mmsi,neighbor_distance_km,neighbor_sog
S1A_IW_GRDH_1SDV_20260304T091115_20260304T091133_063475_07F9A3_C5EB,2026-03-04T09:11:15Z,525005360,DWI SUKSES SEJAHTERA,FISHING,FISHING,-8.217453923971313,139.1694515722783,0.020451,180.0,-7.204450551811743,139.17240142822266,112.6414602125236,,112.64146041454488,0.1875,,,,2,Fishing112_Fishing_x25200_y10120.png,Fishing112_Fishing_x25200_y10120_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 112.64 km with time gap 0.19 h; wide SAR-AIS distance 112.64 km with time gap 0.19 h,,,
S1A_IW_GRDH_1SDV_20260304T091115_20260304T091133_063475_07F9A3_C5EB,2026-03-04T09:11:15Z,525005371,PAHALA MELIMPAH 1,FISHING,FISHING,-8.284942511307353,139.19873017429387,0.010227,180.0,-7.135982343502199,139.19849395751953,127.7587206955822,,127.75872108495388,0.8125,,,,2,Fishing112_Fishing_x25515_y10871.png,Fishing112_Fishing_x25515_y10871_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 127.76 km with time gap 0.81 h; wide SAR-AIS distance 127.76 km with time gap 0.81 h,,,
S1A_IW_GRDH_1SDV_20260304T091115_20260304T091133_063475_07F9A3_C5EB,2026-03-04T09:11:15Z,525005447,TERUS JAYA 18,FISHING,FISHING,-8.235447758929782,139.13070864836888,0.78274,276.1,-7.187760246570852,139.1260528564453,116.4988265448183,,116.49882062150145,1.8125,,408.144444,332174.14,3,Fishing112_Fishing_x24770_y10315.png,Fishing112_Fishing_x24770_y10315_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 116.50 km with time gap 1.81 h; wide SAR-AIS distance 116.50 km with time gap 1.81 h,,,
S1A_IW_GRDH_1SDV_20260304T091115_20260304T091133_063475_07F9A3_C5EB,2026-03-04T09:11:15Z,525201688,KM HASIL UNION ABADI,FISHING,FISHING,-8.226096639880593,139.1614258726602,0.261876,252.3,-7.189463367057656,139.15660858154297,115.26974213238147,,115.26974180599368,0.8125,,,,1,Fishing112_Fishing_x25110_y10214.png,Fishing112_Fishing_x25110_y10214_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 115.27 km with time gap 0.81 h; wide SAR-AIS distance 115.27 km with time gap 0.81 h,,,
S1A_IW_GRDH_1SDV_20260304T105031_20260304T105057_063476_07F9B1_4C2C,2026-03-04T10:50:31Z,525005012,KM.TATAMAILAU,PASSENGER,PASSENGER,-6.001581299543686,113.71313633898475,16.474709,97.370476,-6.6543773726985895,113.88118743896484,74.92605440325084,,74.92654556986288,0.158056,,47.725833,587990.706,2,Passenger_x22537_y11441_vv.png,Passenger_x22537_y11441_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 74.93 km with time gap 0.16 h; wide SAR-AIS distance 74.93 km with time gap 0.16 h,,,
S1A_IW_GRDH_1SDV_20260305T203808_20260305T203833_063497_07FA75_AF01,2026-03-05T20:38:08Z,525119087,SABUK NUSANTARA 77,PASSENGER,PASSENGER,-4.415142478639736,134.91932974396283,1.073766,243.923881,-5.435553865190249,134.8736572265625,113.57748453336714,,113.57748505069108,0.364444,,,,1,Passenger_x7864_y8515_vv.png,Passenger_x7864_y8515_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 113.58 km with time gap 0.36 h; wide SAR-AIS distance 113.58 km with time gap 0.36 h,,,
S1A_IW_GRDH_1SDV_20260307T111519_20260307T111544_063520_07FB52_E555,2026-03-07T11:15:19Z,525019404,KMP BNR II,PASSENGER,PASSENGER,-5.87842478658956,106.08993844491869,9.829781,260.763474,-6.755646808586723,106.08226776123048,97.54645701409699,,97.54645717242235,0.255278,,,,1,Passenger_x7477_y13644_vv.png,Passenger_x7477_y13644_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 97.55 km with time gap 0.26 h; wide SAR-AIS distance 97.55 km with time gap 0.26 h,,,
S1A_IW_GRDH_1SDV_20260307T111519_20260307T111544_063520_07FB52_E555,2026-03-07T11:15:19Z,525401796,NUSANTARAMARITIM,FISHING,FISHING,-5.96151181237332,106.61878923365605,5.438682,252.242059,-6.672109565492643,106.60137176513672,79.03841873236259,,79.03841922031927,0.255278,,,,1,Fishing112_Fishing_x13330_y14577.png,Fishing112_Fishing_x13330_y14577_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 79.04 km with time gap 0.26 h; wide SAR-AIS distance 79.04 km with time gap 0.26 h,,,
S1A_IW_GRDH_1SDV_20260307T111609_20260307T111634_063520_07FB52_ECF9,2026-03-07T11:16:09Z,525015603,KMP KUALA BATE II,PASSENGER,PASSENGER,-2.95045053294064,106.70562653728322,5.694521,149.641073,-4.121463951319156,106.70162200927734,130.21168945720703,,130.21208867109155,0.269167,,408.138889,1177227.258,3,Passenger_x21537_y14629_vv.png,Passenger_x21537_y14629_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 130.21 km with time gap 0.27 h; wide SAR-AIS distance 130.21 km with time gap 0.27 h,,,
S1A_IW_GRDH_1SDV_20260307T111659_20260307T111724_063520_07FB52_CF91,2026-03-07T11:16:59Z,319038100,KAMAXITHA,PASSENGER,PASSENGER,0.5358611114450954,105.17346036420122,9.9471,205.66292,0.8610210575213021,105.16834259033205,36.16066371567749,,36.16066399184335,0.283056,,,,1,Passenger_x11585_y9413_vv.png,Passenger_x11585_y9413_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 36.16 km with time gap 0.28 h; wide SAR-AIS distance 36.16 km with time gap 0.28 h,,,
S1A_IW_GRDH_1SDV_20260307T111724_20260307T111749_063520_07FB52_4317,2026-03-07T11:17:24Z,535501062,MV MARINA EXP 12,PASSENGER,PASSENGER,1.2399744940361697,104.09330769032216,1.585606,63.768018,0.1977535136254929,104.07039642333984,115.91783929431777,,115.91783970551788,0.29,,743.866389,2065667.897,2,Passenger_x3068_y18295_vv.png,Passenger_x3068_y18295_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 115.92 km with time gap 0.29 h; wide SAR-AIS distance 115.92 km with time gap 0.29 h,,,
S1A_IW_GRDH_1SDV_20260307T215922_20260307T215947_063527_07FB8F_1D9F,2026-03-07T21:59:22Z,525100853,KMP.AGUNG WILIS 01,PASSENGER,PASSENGER,-1.2339430211279947,116.78164945854796,1.268172,315.65852,-0.1661679799493657,116.78089141845705,118.73136128978685,,118.73136128403478,0.010556,,,,1,Passenger_x25485_y15274_vv.png,Passenger_x25485_y15274_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 118.73 km with time gap 0.01 h; wide SAR-AIS distance 118.73 km with time gap 0.01 h,,,
S1A_IW_GRDH_1SDV_20260310T114249_20260310T114314_063565_07FD00_A2B2,2026-03-10T11:42:49Z,525128222,KM ELANG LAUT 678,FISHING,FISHING,4.497019104440638,98.865643810968,2.633541,4.021847,5.360357820551912,98.86837005615234,95.99949289799189,,95.99949283796329,0.286389,,,,1,Fishing112_Fishing_x19708_y11893.png,Fishing112_Fishing_x19708_y11893_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 96.00 km with time gap 0.29 h; wide SAR-AIS distance 96.00 km with time gap 0.29 h,,,
S1A_IW_GRDH_1SDV_20260310T114249_20260310T114314_063565_07FD00_A2B2,2026-03-10T11:42:49Z,525132966,SABURHOLONG TB6,FISHING,FISHING,4.55954180367867,99.06252166004808,0.309422,341.965934,5.251990903224951,99.02938842773438,77.0843823385096,,77.08438196836556,1.286389,,,,1,Fishing112_Fishing_x21892_y11202.png,Fishing112_Fishing_x21892_y11202_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 77.08 km with time gap 1.29 h; wide SAR-AIS distance 77.08 km with time gap 1.29 h,,,
S1A_IW_GRDH_1SDV_20260310T204549_20260310T204614_063570_07FD3D_53D6,2026-03-10T20:45:49Z,525007349,BARUTAMA 01,FISHING,FISHING,-2.373650447508259,132.95130825652623,6.164716,84.824557,-1.8422956836364848,132.98641204833984,59.212657669525875,,59.212649956589786,0.236389,,335.733333,2930500.225,3,Fishing112_Fishing_x4218_y7605.png,Fishing112_Fishing_x4218_y7605_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 59.21 km with time gap 0.24 h; wide SAR-AIS distance 59.21 km with time gap 0.24 h,,,
S1A_IW_GRDH_1SDV_20260310T204549_20260310T204614_063570_07FD3D_53D6,2026-03-10T20:45:49Z,525010133,KMP NAPAN WAINAMI,PASSENGER,PASSENGER,-2.492665532005519,134.43921833627593,7.255268,4.561085,-1.581143880006638,134.44656372070312,101.36000987070187,,101.36000987081073,0.236389,,611.414444,8213345.697,2,Passenger_x20766_y8905_vv.png,Passenger_x20766_y8905_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 101.36 km with time gap 0.24 h; wide SAR-AIS distance 101.36 km with time gap 0.24 h,,,
S1A_IW_GRDH_1SDV_20260312T112459_20260312T112524_063593_07FE1B_AAE9,2026-03-12T11:24:59Z,525016724,KMP KUNDUR,PASSENGER,PASSENGER,-0.0788873395418075,104.36335036589568,8.51195,359.306362,-1.2997084662268736,104.36153411865234,135.7494533339238,,135.75002707629665,0.416389,,576.0,4270993.416,4,Passenger_x23610_y7379_vv.png,Passenger_x23610_y7379_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 135.75 km with time gap 0.42 h; wide SAR-AIS distance 135.75 km with time gap 0.42 h,,,
S1A_IW_GRDH_1SDV_20260312T112524_20260312T112549_063593_07FE1B_C840,2026-03-12T11:25:24Z,525015053,KMP.TELUK SINGKIL,PASSENGER,PASSENGER,0.9858800845290118,103.34519498457864,3.407336,176.531758,0.4590176117803609,103.34941864013672,58.58639708789946,,58.58646726103784,0.423333,,540.623333,5574211.565,2,Passenger_x15796_y12270_vv.png,Passenger_x15796_y12270_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 58.59 km with time gap 0.42 h; wide SAR-AIS distance 58.59 km with time gap 0.42 h,,,
S1A_IW_GRDH_1SDV_20260312T112524_20260312T112549_063593_07FE1B_C840,2026-03-12T11:25:24Z,525110112,KM.TRIANIS V,FISHING,FISHING,0.9681164384654812,104.20641413051077,6.236401,50.363846,0.4243430444625819,104.18437957763672,60.51453975619786,,60.51454024137015,0.423333,,,,1,Fishing112_Fishing_x25380_y12470.png,Fishing112_Fishing_x25380_y12470_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 60.51 km with time gap 0.42 h; wide SAR-AIS distance 60.51 km with time gap 0.42 h,,,
S1A_IW_GRDH_1SDV_20260313T102640_20260313T102705_063607_07FEA8_C2FA,2026-03-13T10:26:40Z,440099000,GLOBAL TALENT,FISHING,FISHING,-2.840297792504901,118.51963329730054,12.217231,353.232979,-4.105369348495166,118.51638793945312,140.67019432840513,,140.67019449557932,0.444444,,540.578611,5097896.116,2,Fishing112_Fishing_x14567_y8953.png,Fishing112_Fishing_x14567_y8953_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 140.67 km with time gap 0.44 h; wide SAR-AIS distance 140.67 km with time gap 0.44 h,,,
S1A_IW_GRDH_1SDV_20260313T102640_20260313T102705_063607_07FEA8_C2FA,2026-03-13T10:26:40Z,525015383,KM DHARMA FERRY 3,PASSENGER,PASSENGER,-3.7579059309973366,118.2788621427786,3.01575,257.384982,-3.25363626089824,118.3450698852539,56.55173927127221,,56.55173943875066,0.444444,,948.714444,10926141.702,2,Passenger_x11877_y19095_vv.png,Passenger_x11877_y19095_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 56.55 km with time gap 0.44 h; wide SAR-AIS distance 56.55 km with time gap 0.44 h,,,
S1A_IW_GRDH_1SDV_20260313T211004_20260313T211029_063614_07FEE6_5BFD,2026-03-13T21:10:04Z,525005031,KM.SINABUNG,PASSENGER,PASSENGER,-0.9462547668139792,128.60903033259842,13.04883,261.138505,-0.4562711173629168,128.50330352783203,55.73751324127042,,55.73751290379607,0.167778,,,,1,Passenger_x20844_y9074_vv.png,Passenger_x20844_y9074_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 55.74 km with time gap 0.17 h; wide SAR-AIS distance 55.74 km with time gap 0.17 h,,,
S1A_IW_GRDH_1SDV_20260314T092920_20260314T092945_063621_07FF2B_2822,2026-03-14T09:29:20Z,525007349,BARUTAMA 01,FISHING,FISHING,-2.3767897910497258,133.19484560166785,3.461312,270.340117,-1.8378347892775528,133.15807342529297,60.06828307700448,,60.068441575310615,0.488889,,84.725278,834180.658,3,Fishing112_Fishing_x20089_y15046.png,Fishing112_Fishing_x20089_y15046_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 60.07 km with time gap 0.49 h; wide SAR-AIS distance 60.07 km with time gap 0.49 h,,,
S1A_IW_GRDH_1SDV_20260314T201514_20260314T201539_063628_07FF6E_9EB9,2026-03-14T20:15:14Z,525005891,HASIL MELIMPAH I,FISHING,FISHING,-10.38927111230937,139.63297769488173,0.958052,0.0,-10.581646822420304,139.6365737915039,21.394845820506998,,21.39484554840464,0.746111,,,,1,Fishing112_Fishing_x8035_y2903.png,Fishing112_Fishing_x8035_y2903_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 21.39 km with time gap 0.75 h; wide SAR-AIS distance 21.39 km with time gap 0.75 h,,,
S1A_IW_GRDH_1SDV_20260314T215132_20260314T215157_063629_07FF74_1EEF,2026-03-14T21:51:32Z,525005030,KM.LAMBELU,PASSENGER,PASSENGER,-1.7949574788677307,116.90054659979086,18.061562,15.416922,-1.6,116.95999908447266,22.663049965982072,,22.66304982103603,0.141111,,576.0,14510117.05,2,Passenger_x7273_y5762_vv.png,Passenger_x7273_y5762_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 22.66 km with time gap 0.14 h; wide SAR-AIS distance 22.66 km with time gap 0.14 h,,,
S1A_IW_GRDH_1SDV_20260201T214413_20260201T214438_063031_07E8E6_4D01,2026-02-01T21:44:13Z,525113041,TANTO SETUJU,CARGO,CARGO,-5.83158318624605,119.66195905076157,9.039384,262.358502,-5.86,119.5,18.191915722513823,,18.191915722513823,0.263056,,,,1,Cargo_x22881_y15008.png,Cargo_x22881_y15008_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,0.9897,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 18.19 km with time gap 0.26 h,,,
S1A_IW_GRDH_1SDV_20260204T220905_20260204T220930_063075_07EA7C_1906,2026-02-04T22:09:05Z,525005256,DHARMA RUCITRA 1,PASSENGER,PASSENGER,-6.915933791426872,112.7257528642716,9.972712,32.561086,-6.77,112.8000030517578,18.180138135651532,,18.180138048147008,0.151389,,,,2,Passenger_x16034_y19180_vv.png,Passenger_x16034_y19180_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,0.9893,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 18.18 km with time gap 0.15 h,,,
S1A_IW_GRDH_1SDV_20260201T214413_20260201T214438_063031_07E8E6_4D01,2026-02-01T21:44:13Z,525125012,MERATUS LEMBATA,CARGO,CARGO,-5.5990235935121335,119.25720856768666,9.46201,124.832566,-5.69,119.38999938964844,17.839628405968778,,17.839628438011832,0.263056,,,,2,Cargo_x18406_y12416.png,Cargo_x18406_y12416_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,0.978,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 17.84 km with time gap 0.26 h,,,
S1A_IW_GRDH_1SDV_20260209T203809_20260209T203834_063147_07ED35_43A2,2026-02-09T20:38:09Z,525113006,MV TANTO SELALU,CARGO,CARGO,-4.987130204418167,136.151486093637,8.991854,86.177895,-4.97,136.30999755859375,17.662209741552413,,17.665705875645173,0.364167,,47.722778,404568.838,2,Cargo_x21532_y14849.png,Cargo_x21532_y14849_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,0.9721,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 17.66 km with time gap 0.36 h,,,
S1A_IW_GRDH_1SDV_20260208T105032_20260208T105058_063126_07EC76_8C3E,2026-02-08T10:50:32Z,525005256,DHARMA RUCITRA 1,PASSENGER,PASSENGER,-6.356608730060496,113.04083516120896,16.967568,330.238714,-6.20267738048731,113.00228118896484,17.638878239181278,,17.644489020205093,0.157778,,84.690833,1499080.313,2,Passenger_x15083_y15340_vv.png,Passenger_x15083_y15340_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,0.9713,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 17.64 km with time gap 0.16 h,,,
S1A_IW_GRDH_1SDV_20260201T214233_20260201T214258_063031_07E8E6_DE84,2026-02-01T21:42:33Z,477424800,OCEAN DALIAN,CARGO,CARGO,1.1229296727366638,119.25930044147348,6.712651,10.300637,1.28,119.27999877929688,17.61637524740147,,17.616375257611598,0.290833,,,,1,Cargo_x4047_y4712.png,Cargo_x4047_y4712_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,0.9705,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 17.62 km with time gap 0.29 h,,,
S1A_IW_GRDH_1SDV_20260207T223305_20260207T223330_063119_07EC28_AC9D,2026-02-07T22:33:05Z,525019593,KM FAJAR BAHARI II,CARGO,CARGO,-3.033261994901731,107.29730481217528,7.204865,180.0,-3.19,107.29000092,17.447352082145272,,17.447352082145272,0.448611,,,,1,Cargo_x18192_y3828_vv.png,Cargo_x18192_y3828_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,0.9649,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 17.45 km with time gap 0.45 h,,,
S1A_IW_GRDH_1SDV_20260211T093554_20260211T093623_063169_07EDFC_8F14,2026-02-11T09:35:54Z,525121037,MTSNICOLEEN,CARGO,CARGO,-7.409072974039305,132.0320202311333,12.711107,19.149073,-7.26,132.0800018310547,17.40032937841908,,17.400329343045318,0.401667,,,,1,Cargo_x15991_y6432.png,Cargo_x15991_y6432_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,0.9633,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 17.40 km with time gap 0.40 h,,,
S1A_IW_GRDH_1SDV_20260201T214258_20260201T214323_063031_07E8E6_6469,2026-02-01T21:42:58Z,525019381,MV TASIK MAS,CARGO,CARGO,-0.6983969415556298,119.38148101060447,1.200988,90.000115,-0.66,119.52999877929688,17.056307726798455,,17.056307802487993,0.283889,,,,1,Cargo_x9008_y8186.png,Cargo_x9008_y8186_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,0.9519,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 17.06 km with time gap 0.28 h,,,
S1A_IW_GRDH_1SDV_20260201T214413_20260201T214438_063031_07E8E6_4D01,2026-02-01T21:44:13Z,525114127,IMS BALI,OTHER,OTHER,-4.958942141754736,118.151439547921,15.560826,292.685768,-4.9,118.01000213623048,16.984481553988985,,16.984481168732593,0.263056,,,,1,Cargo_x6167_y5303.png,Cargo_x6167_y5303_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,0.9495,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 16.98 km with time gap 0.26 h,,,
S1A_IW_GRDH_1SDV_20260210T211806_20260210T211831_063162_07EDB8_0C98,2026-02-10T21:18:06Z,525006286,MT.CAHAYA MULYA 88,CARGO,CARGO,-0.4122644113244638,127.04903012085016,5.311004,312.710173,-0.32,126.93000030517578,16.74593367870131,,16.745933254739803,0.698333,,,,1,Cargo_x24562_y11771.png,Cargo_x24562_y11771_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,0.9415,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 16.75 km with time gap 0.70 h,,,
S1A_IW_GRDH_1SDV_20260201T214348_20260201T214413_063031_07E8E6_AD4A,2026-02-01T21:43:48Z,352425000,NAVIOS BONHEUR,CARGO,CARGO,-3.1545801850124646,118.4972074911362,17.076435,190.107321,-3.3,118.47000122070312,16.449641645279996,,16.449641659613,0.27,,,,1,Cargo_x6348_y2022.png,Cargo_x6348_y2022_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,0.9317,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 16.45 km with time gap 0.27 h,,,
S1A_IW_GRDH_1SDV_20260201T214233_20260201T214258_063031_07E8E6_DE84,2026-02-01T21:42:33Z,525601345,MV LOMBOK STRAIT,CARGO,CARGO,0.2892060353341392,119.65079303499382,9.99284,212.736347,0.17,119.56999969482422,16.0126843891144,,16.01268469006982,0.290833,,,,1,Cargo_x8404_y13948.png,Cargo_x8404_y13948_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,0.9171,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 16.01 km with time gap 0.29 h,,,
S1A_IW_GRDH_1SDV_20260213T214347_20260213T214412_063206_07EF64_F820,2026-02-13T21:43:47Z,525005045,KM.EGON,PASSENGER,PASSENGER,-3.5437149258192644,118.85672961742377,11.794401,203.432388,-3.662131049890822,118.77662658691406,15.887100975413027,,15.88710079385268,0.270278,,,,1,Passenger_x10317_y6333_vv.png,Passenger_x10317_y6333_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,0.9129,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 15.89 km with time gap 0.27 h,,,
S1A_IW_GRDH_1SDV_20260205T211055_20260205T211120_063089_07EB08_0B7F,2026-02-05T21:10:55Z,525125012,MERATUS LEMBATA,CARGO,CARGO,-4.12329081203813,126.9774436989148,3.226458,248.148341,-4.07,127.11000061035156,15.851274303096812,,15.849551700426716,1.181944,,95.445,1248312.421,2,Cargo_x9910_y10873.png,Cargo_x9910_y10873_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,0.9117,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 15.85 km with time gap 1.18 h,,,
S1A_IW_GRDH_1SDV_20260202T100046_20260202T100111_063038_07E928_DAEB,2026-02-02T10:00:46Z,477147400,IPANEMA BEACH,CARGO,CARGO,-7.028517189789361,126.42019394221752,4.91645,75.867746,-7.01,126.55999755859376,15.565746442694746,,15.565746596525463,0.012778,,,,2,Cargo_x22967_y6387.png,Cargo_x22967_y6387_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,0.9022,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 15.57 km with time gap 0.01 h,,,
S1A_IW_GRDH_1SDV_20260203T090444_20260203T090512_063052_07E9AC_B725,2026-02-03T09:04:44Z,525016550,TANTO PERMAI,CARGO,CARGO,-1.7953743897302938,138.8377398945308,2.684574,296.57,-1.74,138.7100067138672,15.474329443971788,,15.4743298382894,0.078889,,,,1,Cargo_x15153_y13262.png,Cargo_x15153_y13262_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,0.8991,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 15.47 km with time gap 0.08 h,,,
